1,02134,42.359301,-71.127027
2,02163,42.366352,-71.119599
3,02139,42.364756,-71.103259
4,02163,42.366352,-71.119599
5,02142,42.363585,-71.082461
6,02141,42.371645,-71.080976
7,02114,42.365292,-71.064634
8,02129,42.379541,-71.064634
